"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"86","2013-07-23 00:00:00","56.6947","649192583.8483104","0","0.52","-7.76","increase"
"87","2013-07-24 00:00:00","56.9965","652842185.7706443","0","0.53","-4.87","increase"
"88","2013-07-25 00:00:00","58.4329","669530011.180913","0","2.52","3.82","increase"
"89","2013-07-26 00:00:00","59.0228","676514907.1593926","0","1.01","4.49","increase"
"90","2013-07-27 00:00:00","57.9144","664036375.2261851","0","-1.88","2.89","decrease"
"91","2013-07-28 00:00:00","59.8748","686795390.5088495","0","3.38","6.93","increase"
"92","2013-07-29 00:00:00","60.6325","695729137.0947919","0","1.27","7.50","increase"
"93","2013-07-30 00:00:00","62.7178","719929786.1660453","0","3.44","10.62","increase"
"94","2013-07-31 00:00:00","64.1675","736922028.625","0","2.31","12.58","increase"
"95","2013-08-01 00:00:00","63.4456","728929670.9786237","0","-1.13","8.58","decrease"
"96","2013-08-02 00:00:00","64.2357","738289805.8489105","0","1.25","8.83","increase"
