"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"525","2023-06-03 15:00:41","1528.8521646724869","183779486696.36597","3586860251.705544","0.06","-0.00","increase"
"526","2023-06-03 16:00:58","1526.5347862400374","183594293333.1259","3592582383.93072","-0.15","-0.13","decrease"
"527","2023-06-03 17:00:30","1526.1054248951828","183655393742.94815","3450268972.093337","-0.03","-0.19","decrease"
"528","2023-06-03 18:00:46","1518.5462721233769","182723836740.27307","3592307580.346385","-0.50","-0.72","decrease"
"529","2023-06-03 19:01:23","1519.4700978746555","182890250418.87683","3373205554.3347187","0.06","-0.66","increase"
"530","2023-06-03 20:01:15","1518.8137152674262","182547042716.51056","3249920314.566926","-0.04","-0.71","decrease"
"531","2023-06-03 21:00:43","1517.5311760834895","182381233175.2103","3230306569.1560864","-0.08","-0.68","decrease"
"532","2023-06-03 22:00:23","1517.7126456248482","182512540015.18488","3225925406.3601203","0.01","-0.73","increase"
"533","2023-06-03 23:00:31","1518.8619102764762","182802659256.9824","3213186835.138746","0.08","-0.50","increase"
"534","2023-06-04 00:00:50","1519.6812418511413","182736328443.26868","3050575435.833474","0.05","-0.42","increase"
"535","2023-06-04 01:00:53","1518.5633904543292","182653619591.3226","2813302165.1638565","-0.07","0.00","decrease"
"536","2023-06-04 02:00:57","1519.411681943873","182670314397.63242","2928415754.0012307","0.06","-0.00","increase"
"537","2023-06-04 03:00:40","1520.3205135223573","182810589946.45245","2910810205.840251","0.06","0.10","increase"
"538","2023-06-04 04:00:57","1521.46560884594","182936635702.0442","2914371542.4249496","0.08","0.26","increase"
"539","2023-06-04 05:00:17","1522.278797346307","182988228526.57843","2963207708.0072293","0.05","0.30","increase"
"540","2023-06-04 06:00:51","1519.832296059278","182757500873.29944","2914159622.446204","-0.16","0.06","decrease"
"541","2023-06-04 07:01:19","1525.885703330124","183277791434.92255","2941166651.1982045","0.40","0.41","increase"
"542","2023-06-04 08:00:38","1525.7834004433657","183425198595.61377","2834322487.8215137","-0.01","0.48","decrease"
"543","2023-06-04 09:00:18","1526.0827504306958","183451883602.40225","2992659154.0892153","0.02","0.44","increase"
"544","2023-06-04 10:00:06","1531.1598165975647","184186914288.78946","2718805612.026571","0.33","0.71","increase"
"545","2023-06-04 11:00:30","1530.7670534099866","183973246460.29178","3024138900.643574","-0.03","0.61","decrease"
"546","2023-06-04 12:00:26","1528.350940449178","183895604390.4201","2998632029.0125957","-0.16","0.40","decrease"
"547","2023-06-04 13:00:34","1529.9336209049252","183816351024.1222","2393247176.8871603","0.10","0.66","increase"
"548","2023-06-04 14:00:55","1531.6699143369535","184136446230.91406","3068399181.710831","0.11","0.38","increase"
"549","2023-06-04 15:00:41","1531.2693435951228","184037350931.25378","3205941406.367821","-0.03","0.36","decrease"
"550","2023-06-04 16:00:48","1529.4041424710304","183946852071.69467","2895079588.2822165","-0.12","0.22","decrease"
"551","2023-06-04 17:00:25","1524.9635113735483","183395604938.69","2877246444.8212314","-0.29","-0.40","decrease"
"552","2023-06-04 18:00:23","1525.7386376510483","183464591128.2698","2991716153.897197","0.05","-0.33","increase"
"553","2023-06-04 19:00:43","1528.0578245548772","183734065564.8175","2964383419.3150363","0.15","-0.02","increase"
"554","2023-06-04 20:01:31","1529.5266383202552","183766345688.44736","2927323611.995093","0.10","-0.03","increase"
"555","2023-06-04 21:00:20","1530.1692579448213","183921642176.62405","2895784748.816377","0.04","-0.10","increase"
"556","2023-06-04 22:01:23","1527.3961551844313","183939600976.8898","2883283449.971287","-0.18","-0.25","decrease"
"557","2023-06-04 23:00:31","1532.3722028047323","184165654307.74792","2746335945.0264883","0.33","0.19","increase"
"558","2023-06-05 00:00:34","1521.707177509369","182965891929.92255","3096168526.0654774","-0.70","-0.21","decrease"
"559","2023-06-05 01:00:31","1516.527074232179","182268949848.8438","3192852591.685473","-0.34","-0.60","decrease"
"560","2023-06-05 02:00:11","1515.5370150493866","182106630560.82224","3664901384.8110576","-0.07","-0.82","decrease"
"561","2023-06-05 03:00:32","1515.4542750135759","182109517732.0376","3177769329.333985","-0.01","-0.92","decrease"
"562","2023-06-05 04:00:14","1505.0117618233062","180892812045.43176","4043704058.9853587","-0.69","-1.64","decrease"
"563","2023-06-05 05:00:14","1506.1260705176612","181057516343.4927","4227614122.7833276","0.07","-1.39","increase"
"564","2023-06-05 06:00:01","1503.5501008602855","180743567821.5004","4252416460.4650693","-0.17","-1.88","decrease"
"565","2023-06-05 07:00:10","1506.8282640774735","181106108641.6708","4099360828.6784167","0.22","-0.98","increase"
"566","2023-06-05 08:00:06","1510.9603014040913","181618066240.08142","4175909352.870995","0.27","-0.37","increase"
"567","2023-06-05 09:01:12","1508.0178894148103","181532934441.53702","4369676302.962084","-0.19","-0.50","decrease"
"568","2023-06-05 10:01:01","1507.9187473817553","181310266720.91797","4395229473.714935","-0.01","-0.50","decrease"
"569","2023-06-05 11:00:58","1506.6488677695593","181199949444.2976","4386364961.901779","-0.08","0.11","decrease"
"570","2023-06-05 12:00:29","1510.1927467901153","181506092568.66962","4493264572.3724785","0.24","0.27","increase"
"571","2023-06-05 13:00:01","1506.0870252873854","181143789275.87628","4508047596.590929","-0.27","0.17","decrease"
"572","2023-06-05 14:00:34","1507.3102553230801","181425703284.7239","4649424141.925773","0.08","0.03","increase"
"573","2023-06-05 15:00:46","1505.5550748917128","180780415008.77426","4707894331.166124","-0.12","-0.36","decrease"
